location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
Nepal,3,True,Middle East,Vietnam,Budhist,Linh,Female,Georgia,Christian,Niko,Male,Turkey,Muslim,Aydin,Male,Nepal,Hindu,Ravi,Male
Thailand,2,True,Southeast Europe,Thailand,Budhist,Sak,Male,Greece,Christian,Elena,Female,Nepal,Hindu,Rajesh,Male,Turkey,Muslim,Mehmet,Male
Turkey,4,False,Middle East,Nepal,Hindu,Arun,Male,Thailand,Budhist,Suri,Female,South Africa,Christian,Thabo,Male,Turkey,Muslim,Emre,Male
Italy,3,True,Southeast Asia,Italy,Christian,Marco,Male,Turkey,Muslim,Aylin,Female,Thailand,Budhist,Suri,Female,Nepal,Hindu,Raj,Male
Turkey,4,True,Southeast Asia,Nigeria,Christian,Emeka,Male,Turkey,Muslim,Aylin,Female,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Suri,Female
Thailand,4,True,Western Europe,Nepal,Hindu,Arjun,Male,Thailand,Budhist,Somchai,Male,Turkey,Muslim,Mehmet,Male,France,Christian,Claire,Female
Thailand,4,True,Western Europe,Nepal,Hindu,Arun,Male,Thailand,Budhist,Somchai,Male,Turkey,Muslim,Kemal,Male,Germany,Christian,Greta,Female
Turkey,4,True,Southeast Europe,Nepal,Hindu,Arun,Male,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Kemal,Male,Greece,Christian,Elena,Female
Nepal,2,False,South Asia,Turkey,Muslim,Ahmet,Male,Nepal,Hindu,Priya,Female,Vietnam,Budhist,Linh,Female,South Africa,Christian,Thabo,Male
Turkey,3,True,Southeast Asia,Nepal,Hindu,Rajesh,Male,Turkey,Muslim,Ayse,Female,Vietnam,Budhist,Linh,Female,Italy,Christian,Marco,Male
Nigeria,4,False,West Africa,Nepal,Hindu,Deepak,Male,Turkey,Muslim,Aylin,Female,Vietnam,Budhist,Mai,Female,Nigeria,Christian,Chidi,Male
Vietnam,4,True,South Asia,France,Christian,Marie,Female,Turkey,Muslim,Kemal,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male
Nepal,3,True,Southeast Asia,Turkey,Muslim,Kemal,Male,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,Germany,Christian,Klaus,Male
India,4,True,North America,Algeria,Muslim,Karim,Male,India,Hindu,Priya,Female,Thailand,Budhist,Sorn,Male,Mexico,Christian,Diego,Male
Mexico,4,True,South Asia,Mexico,Christian,Diego,Male,Vietnam,Budhist,Linh,Female,Algeria,Muslim,Karim,Male,India,Hindu,Raj,Male
Mexico,3,True,North Africa,Mexico,Christian,Carlos,Male,Thailand,Budhist,Sombat,Male,Algeria,Muslim,Fatima,Female,Nepal,Hindu,Deepak,Male
Algeria,1,True,Southeast Asia,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male,Algeria,Muslim,Fatima,Female,Mexico,Christian,Carlos,Male
India,4,True,Southeast Asia,Algeria,Muslim,Zara,Female,Canada,Christian,Jacob,Male,India,Hindu,Rahul,Male,Thailand,Budhist,Sombat,Male
Vietnam,3,True,South Asia,Algeria,Muslim,Karim,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male,Canada,Christian,Emma,Female
Thailand,4,True,South Asia,Thailand,Budhist,Somporn,Female,Canada,Christian,Emma,Female,Algeria,Muslim,Karim,Male,Nepal,Hindu,Rajesh,Male
Algeria,3,True,North America,Vietnam,Budhist,Linh,Female,Algeria,Muslim,Karim,Male,Canada,Christian,Emma,Female,Nepal,Hindu,Raj,Male
Algeria,4,True,North America,Algeria,Muslim,Amir,Male,India,Hindu,Priya,Female,Thailand,Budhist,Sombat,Male,United States of America,Christian,Emily,Female
Vietnam,3,True,South Asia,United States of America,Christian,Jack,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male,Algeria,Muslim,Karim,Male
United States of America,3,True,South Asia,United States of America,Christian,Emily,Female,Algeria,Muslim,Karim,Male,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Somchai,Male
United States of America,1,True,North Africa,Algeria,Muslim,Karim,Male,Nepal,Hindu,Priya,Female,United States of America,Christian,Michael,Male,Vietnam,Budhist,Linh,Female
India,2,True,North Africa,Thailand,Budhist,Sombat,Male,Algeria,Muslim,Karim,Male,Sweden,Christian,Astrid,Female,India,Hindu,Vikram,Male
Algeria,2,True,Northern Europe,India,Hindu,Arjun,Male,Sweden,Christian,Astrid,Female,Vietnam,Budhist,Mai,Female,Algeria,Muslim,Karim,Male
Sweden,3,False,Northern Europe,Nepal,Hindu,Aarav,Male,Algeria,Muslim,Fatima,Female,Sweden,Christian,Lars,Male,Thailand,Budhist,Suri,Female
Vietnam,3,True,North Africa,Nepal,Hindu,Arjun,Male,Sweden,Christian,Astrid,Female,Algeria,Muslim,Zara,Female,Vietnam,Budhist,Minh,Male
United Kingdom,3,True,South Asia,Thailand,Budhist,Suri,Female,United Kingdom,Christian,Edward,Male,India,Hindu,Ravi,Male,Algeria,Muslim,Karim,Male
Algeria,3,True,Northern Europe,India,Hindu,Raj,Male,Algeria,Muslim,Fatima,Female,United Kingdom,Christian,Elizabeth,Female,Vietnam,Budhist,Minh,Male
Thailand,3,True,North Africa,United Kingdom,Christian,Edward,Male,Thailand,Budhist,Somchai,Male,Algeria,Muslim,Karim,Male,Nepal,Hindu,Priya,Female
Nepal,3,True,North Africa,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female,Algeria,Muslim,Yasmin,Female,United Kingdom,Christian,Oliver,Male
India,3,True,Southeast Asia,India,Hindu,Raj,Male,Algeria,Muslim,Karim,Male,Thailand,Budhist,Siri,Female,Australia,Christian,Emma,Female
Australia,4,False,Oceania,Vietnam,Budhist,Minh,Male,India,Hindu,Priya,Female,Algeria,Muslim,Karim,Male,Australia,Christian,Jack,Male
Thailand,4,True,Oceania,Algeria,Muslim,Farid,Male,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Deepak,Male,Australia,Christian,Emma,Female
Algeria,4,True,Oceania,Nepal,Hindu,Rajesh,Male,Algeria,Muslim,Fatima,Female,Vietnam,Budhist,Linh,Female,Australia,Christian,Emma,Female
Papua New Guinea,2,True,North Africa,Papua New Guinea,Christian,Kela,Female,Algeria,Muslim,Zara,Male,Thailand,Budhist,Somchai,Female,India,Hindu,Vikram,Male
Vietnam,3,False,Southeast Asia,Algeria,Muslim,Karim,Male,Papua New Guinea,Christian,Sarah,Female,Vietnam,Budhist,Minh,Male,India,Hindu,Raj,Male
Papua New Guinea,3,True,North Africa,Papua New Guinea,Christian,Isaiah,Male,Nepal,Hindu,Rajesh,Male,Algeria,Muslim,Fatima,Female,Thailand,Budhist,Somporn,Female
Algeria,4,True,Southeast Asia,Nepal,Hindu,Rajesh,Male,Algeria,Muslim,Fatima,Female,Papua New Guinea,Christian,Samuel,Male,Vietnam,Budhist,Linh,Female
India,3,True,South America,Thailand,Budhist,Sanya,Female,India,Hindu,Rahul,Male,Brazil,Christian,Carlos,Male,Algeria,Muslim,Fatima,Female
India,2,True,Southeast Asia,Algeria,Muslim,Karim,Male,Vietnam,Budhist,Linh,Female,Brazil,Christian,Diego,Male,India,Hindu,Priya,Female
Brazil,3,True,North Africa,Brazil,Christian,Paulo,Male,Thailand,Budhist,Suri,Female,Algeria,Muslim,Karim,Male,Nepal,Hindu,Rajesh,Male
Nepal,1,True,Southeast Asia,Vietnam,Budhist,Linh,Female,Brazil,Christian,Carlos,Male,Nepal,Hindu,Deepak,Male,Algeria,Muslim,Rashid,Male
Thailand,2,True,North Africa,Colombia,Christian,Carlos,Male,Algeria,Muslim,Fatima,Female,India,Hindu,Raj,Male,Thailand,Budhist,Somchai,Male
India,3,True,Southeast Asia,India,Hindu,Rahul,Male,Colombia,Christian,Sofia,Female,Vietnam,Budhist,Minh,Male,Algeria,Muslim,Karim,Male
Nepal,4,False,South Asia,Colombia,Christian,Carlos,Male,Thailand,Budhist,Siri,Female,Algeria,Muslim,Malik,Male,Nepal,Hindu,Priya,Female
Nepal,4,True,Southeast Asia,Algeria,Muslim,Karim,Male,Nepal,Hindu,Priya,Female,Colombia,Christian,Diego,Male,Vietnam,Budhist,Linh,Female
Algeria,3,True,South Asia,Algeria,Muslim,Karim,Male,Georgia,Christian,Niko,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somporn,Female
India,3,False,South Asia,Algeria,Muslim,Karim,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Rajesh,Male,Georgia,Christian,Niko,Male
Thailand,4,True,Southeast Europe,India,Hindu,Arjun,Male,Thailand,Budhist,Sombat,Male,Algeria,Muslim,Amira,Female,Greece,Christian,Nikos,Male
Algeria,4,True,Southeast Asia,India,Hindu,Arjun,Male,Algeria,Muslim,Fatima,Female,South Africa,Christian,Willem,Male,Thailand,Budhist,Sombat,Male
Algeria,4,True,South Asia,Thailand,Budhist,Somchai,Male,Italy,Christian,Marco,Male,Algeria,Muslim,Yasmin,Female,India,Hindu,Raj,Male
Algeria,3,True,West Africa,Thailand,Budhist,Siri,Female,India,Hindu,Arjun,Male,Nigeria,Christian,Chidi,Male,Algeria,Muslim,Karim,Male
India,3,True,North Africa,India,Hindu,Vikram,Male,Thailand,Budhist,Sombat,Female,Algeria,Muslim,Fatima,Female,France,Christian,Laurent,Male
Thailand,2,True,South Asia,Algeria,Muslim,Karim,Male,India,Hindu,Priya,Female,Germany,Christian,Hans,Male,Thailand,Budhist,Somchai,Male
Algeria,4,True,South Asia,Algeria,Muslim,Karim,Male,Greece,Christian,Elena,Female,Vietnam,Budhist,Minh,Male,India,Hindu,Raj,Male
South Africa,2,True,South Asia,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male,Algeria,Muslim,Amir,Male,South Africa,Christian,Thabo,Male
Italy,4,True,North Africa,India,Hindu,Rajesh,Male,Italy,Christian,Sofia,Female,Vietnam,Budhist,Linh,Female,Algeria,Muslim,Karim,Male
India,3,True,Southeast Asia,Nigeria,Christian,Chidi,Male,Algeria,Muslim,Fatima,Female,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male
Vietnam,3,False,Southeast Asia,France,Christian,Pierre,Male,Algeria,Muslim,Fatima,Female,Vietnam,Budhist,Minh,Male,India,Hindu,Raj,Male
Germany,2,True,South Asia,Germany,Christian,Klaus,Male,India,Hindu,Priya,Female,Algeria,Muslim,Karim,Male,Vietnam,Budhist,Linh,Female
Thailand,4,True,South Caucasus,Algeria,Muslim,Karim,Male,Thailand,Budhist,Suri,Female,Nepal,Hindu,Raj,Male,Georgia,Christian,Lasha,Female
Nepal,2,True,Southeast Asia,Algeria,Muslim,Farid,Male,Vietnam,Budhist,Linh,Female,Georgia,Christian,Giorgi,Male,Nepal,Hindu,Rajesh,Male
Thailand,3,False,Southeast Asia,Greece,Christian,Andreas,Male,Algeria,Muslim,Karim,Male,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Rajesh,Male
South Africa,4,False,Southern Africa,Nepal,Hindu,Raj,Male,Algeria,Muslim,Fatima,Female,Thailand,Budhist,Suri,Female,South Africa,Christian,Willem,Male
Italy,3,True,Southeast Asia,Italy,Christian,Marco,Male,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Suri,Female,Algeria,Muslim,Karim,Male
Algeria,4,True,Southeast Asia,Nigeria,Christian,Chidi,Male,Nepal,Hindu,Arjun,Male,Algeria,Muslim,Yasmin,Female,Thailand,Budhist,Sombat,Male
France,4,True,Southeast Asia,France,Christian,Pierre,Male,Nepal,Hindu,Asha,Female,Algeria,Muslim,Karim,Male,Thailand,Budhist,Suri,Female
Algeria,4,True,Southeast Asia,Algeria,Muslim,Karim,Male,Nepal,Hindu,Rajesh,Male,Germany,Christian,Anna,Female,Thailand,Budhist,Somchai,Male
Greece,4,False,Southeast Europe,Vietnam,Budhist,Minh,Male,Algeria,Muslim,Karim,Male,Nepal,Hindu,Pranav,Male,Greece,Christian,Elena,Female
Vietnam,3,False,Southeast Asia,Nepal,Hindu,Rajesh,Male,Algeria,Muslim,Fatima,Female,Vietnam,Budhist,Linh,Female,South Africa,Christian,Willem,Male
Vietnam,2,False,Southeast Asia,Algeria,Muslim,Karim,Male,Vietnam,Budhist,Linh,Female,Italy,Christian,Marco,Male,Nepal,Hindu,Rajesh,Male
Vietnam,3,False,Southeast Asia,Algeria,Muslim,Karim,Male,Nepal,Hindu,Priya,Female,Vietnam,Budhist,Minh,Male,Nigeria,Christian,Emmanuel,Male
France,4,False,Western Europe,Algeria,Muslim,Karim,Male,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,France,Christian,Sophie,Female
Germany,2,True,Southeast Asia,Algeria,Muslim,Karim,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Rajesh,Male,Germany,Christian,Hans,Male
Mexico,2,True,North Africa,India,Hindu,Arjun,Male,Egypt,Muslim,Fatima,Female,Mexico,Christian,Carlos,Male,Thailand,Budhist,Somporn,Female
Egypt,3,True,South Asia,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amir,Male,India,Hindu,Priya,Female,Mexico,Christian,Carlos,Male
Egypt,2,True,South Asia,Mexico,Christian,Diego,Male,Nepal,Hindu,Rajesh,Male,Egypt,Muslim,Amira,Female,Thailand,Budhist,Sombat,Male
Egypt,2,True,South Asia,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Rajesh,Male,Mexico,Christian,Sofia,Female,Egypt,Muslim,Karim,Male
Egypt,4,True,North America,Thailand,Budhist,Sanya,Female,Egypt,Muslim,Karim,Male,India,Hindu,Priya,Female,Canada,Christian,Tyler,Male
Canada,3,True,South Asia,Egypt,Muslim,Karim,Male,Canada,Christian,Emily,Female,India,Hindu,Raj,Male,Vietnam,Budhist,Minh,Female
Thailand,3,True,North Africa,Thailand,Budhist,Somchai,Male,Canada,Christian,Emily,Female,Egypt,Muslim,Amir,Male,Nepal,Hindu,Rajesh,Male
Canada,4,False,North America,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amira,Female,Nepal,Hindu,Rajesh,Male,Canada,Christian,Matthew,Male
Thailand,4,True,North America,India,Hindu,Rajesh,Male,Egypt,Muslim,Amira,Female,Thailand,Budhist,Somchai,Male,United States of America,Christian,Emily,Female
United States of America,3,True,Southeast Asia,United States of America,Christian,Michael,Male,Egypt,Muslim,Amira,Female,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male
Egypt,2,True,North America,Nepal,Hindu,Arjun,Male,United States of America,Christian,Emily,Female,Thailand,Budhist,Somporn,Male,Egypt,Muslim,Hassan,Male
United States of America,3,True,Southeast Asia,Nepal,Hindu,Rajesh,Male,United States of America,Christian,Emily,Female,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Karim,Male
Sweden,4,True,South Asia,Thailand,Budhist,Sak,Male,Egypt,Muslim,Amira,Female,Sweden,Christian,Erik,Male,India,Hindu,Priya,Female
Sweden,2,True,South Asia,Sweden,Christian,Erik,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Minh,Female,Egypt,Muslim,Khalid,Male
Nepal,2,True,Southeast Asia,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Suri,Female,Egypt,Muslim,Amira,Female,Sweden,Christian,Erik,Male
Vietnam,3,True,South Asia,Egypt,Muslim,Amira,Female,Sweden,Christian,Erik,Male,Nepal,Hindu,Raj,Male,Vietnam,Budhist,Linh,Female
United Kingdom,2,True,South Asia,United Kingdom,Christian,Edward,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,Egypt,Muslim,Hassan,Male
Vietnam,4,False,Southeast Asia,United Kingdom,Christian,Emma,Female,India,Hindu,Raj,Male,Egypt,Muslim,Zara,Female,Vietnam,Budhist,Minh,Male
Egypt,4,True,Northern Europe,Thailand,Budhist,Sombat,Male,Egypt,Muslim,Amira,Female,Nepal,Hindu,Raj,Male,United Kingdom,Christian,Elizabeth,Female
Egypt,2,True,Northern Europe,Nepal,Hindu,Rajesh,Male,United Kingdom,Christian,Elizabeth,Female,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Omar,Male
Egypt,3,False,North Africa,India,Hindu,Arjun,Male,Australia,Christian,Emma,Female,Egypt,Muslim,Hassan,Male,Thailand,Budhist,Siri,Female
India,3,True,North Africa,Australia,Christian,Blake,Male,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Khalid,Male,India,Hindu,Rohan,Male
Egypt,4,False,North Africa,Australia,Christian,Jack,Male,Thailand,Budhist,Suri,Female,Nepal,Hindu,Raj,Male,Egypt,Muslim,Amira,Female
Australia,2,True,South Asia,Egypt,Muslim,Amira,Female,Nepal,Hindu,Rajesh,Male,Australia,Christian,Emma,Female,Vietnam,Budhist,Linh,Male
India,1,True,North Africa,Egypt,Muslim,Zara,Female,Thailand,Budhist,Sak,Male,India,Hindu,Rahul,Male,Papua New Guinea,Christian,Gabriel,Male
Egypt,2,True,South Asia,Papua New Guinea,Christian,Kopi,Male,India,Hindu,Raj,Male,Vietnam,Budhist,Mai,Female,Egypt,Muslim,Amira,Female
Nepal,3,False,South Asia,Egypt,Muslim,Hassan,Male,Papua New Guinea,Christian,Lucas,Male,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Somchai,Female
Nepal,4,True,North Africa,Nepal,Hindu,Arun,Male,Vietnam,Budhist,Linh,Female,Papua New Guinea,Christian,Joseph,Male,Egypt,Muslim,Malik,Male
Thailand,3,True,North Africa,India,Hindu,Arjun,Male,Brazil,Christian,Sofia,Female,Egypt,Muslim,Khalid,Male,Thailand,Budhist,Somchai,Male
Egypt,2,True,South America,India,Hindu,Arjun,Male,Brazil,Christian,Carlos,Male,Vietnam,Budhist,Minh,Female,Egypt,Muslim,Khalid,Male
Nepal,2,True,South America,Egypt,Muslim,Yusuf,Male,Brazil,Christian,Sofia,Female,Thailand,Budhist,Chai,Female,Nepal,Hindu,Prakash,Male
Nepal,4,True,Southeast Asia,Nepal,Hindu,Rajesh,Male,Brazil,Christian,Sofia,Female,Egypt,Muslim,Hassan,Male,Vietnam,Budhist,Linh,Female
Thailand,3,True,North Africa,India,Hindu,Ravi,Male,Colombia,Christian,Sofia,Female,Egypt,Muslim,Karim,Male,Thailand,Budhist,Somchai,Male
Colombia,2,True,Southeast Asia,Colombia,Christian,Carlos,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Priya,Female,Egypt,Muslim,Amira,Female
Thailand,3,True,North Africa,Thailand,Budhist,Somchai,Male,Colombia,Christian,Diego,Male,Egypt,Muslim,Amira,Female,Nepal,Hindu,Prakash,Male
Nepal,4,True,South America,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amir,Male,Nepal,Hindu,Rajesh,Male,Colombia,Christian,Sofia,Female
Thailand,4,True,North Africa,Georgia,Christian,Giorgi,Male,Thailand,Budhist,Somchai,Male,India,Hindu,Priya,Female,Egypt,Muslim,Amira,Female
Georgia,4,True,Southeast Asia,India,Hindu,Arjun,Male,Egypt,Muslim,Khalid,Male,Georgia,Christian,Nino,Female,Vietnam,Budhist,Mai,Female
India,4,True,Southeast Europe,Egypt,Muslim,Karim,Male,India,Hindu,Rajesh,Male,Thailand,Budhist,Suri,Female,Greece,Christian,Helena,Female
Egypt,4,True,South Asia,Thailand,Budhist,Sombat,Male,South Africa,Christian,Lerato,Female,Egypt,Muslim,Amira,Female,India,Hindu,Vikram,Male
Egypt,3,True,Southern Europe,India,Hindu,Vikram,Male,Thailand,Budhist,Suri,Female,Italy,Christian,Marco,Male,Egypt,Muslim,Hassan,Male
India,2,True,North Africa,Thailand,Budhist,Somporn,Male,Egypt,Muslim,Amira,Female,Nigeria,Christian,Chidi,Male,India,Hindu,Vikram,Male
India,3,True,Southeast Asia,France,Christian,Pierre,Male,Egypt,Muslim,Amira,Female,Thailand,Budhist,Sombat,Male,India,Hindu,Rajesh,Male
Thailand,3,False,Southeast Asia,Germany,Christian,Klaus,Male,Egypt,Muslim,Amira,Female,Thailand,Budhist,Sombat,Male,India,Hindu,Priya,Female
Egypt,2,True,South Asia,Egypt,Muslim,Amir,Male,India,Hindu,Priya,Female,Greece,Christian,Helena,Female,Vietnam,Budhist,Minh,Male
India,4,True,Southeast Asia,India,Hindu,Vikram,Male,South Africa,Christian,Elias,Male,Egypt,Muslim,Amira,Female,Vietnam,Budhist,Linh,Female
Egypt,3,True,Southern Europe,India,Hindu,Arjun,Male,Vietnam,Budhist,Mai,Female,Italy,Christian,Marco,Male,Egypt,Muslim,Khalid,Male
Vietnam,2,True,North Africa,India,Hindu,Ravi,Male,Egypt,Muslim,Amira,Female,Vietnam,Budhist,Minh,Male,Nigeria,Christian,Chidi,Male
India,2,True,North Africa,India,Hindu,Rajesh,Male,Egypt,Muslim,Amira,Female,Vietnam,Budhist,Linh,Female,France,Christian,Pierre,Male
Vietnam,3,False,Southeast Asia,India,Hindu,Arjun,Male,Egypt,Muslim,Khalid,Male,Vietnam,Budhist,Linh,Female,Germany,Christian,Hans,Male
Egypt,3,True,Southeast Asia,Egypt,Muslim,Aisha,Female,Georgia,Christian,Luka,Male,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Rajesh,Male
Vietnam,2,True,South Asia,Georgia,Christian,Luka,Male,Nepal,Hindu,Priya,Female,Egypt,Muslim,Amira,Female,Vietnam,Budhist,Minh,Male
Nepal,4,True,Southeast Asia,Egypt,Muslim,Amira,Female,Greece,Christian,Kostas,Male,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Somporn,Female
Egypt,2,True,South Asia,South Africa,Christian,Luka,Male,Nepal,Hindu,Anika,Female,Thailand,Budhist,Tara,Female,Egypt,Muslim,Karim,Male
Thailand,1,True,Southern Europe,Italy,Christian,Marco,Male,Egypt,Muslim,Hassan,Male,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Rajesh,Male
Egypt,2,True,Southeast Asia,Nigeria,Christian,Chidi,Male,Thailand,Budhist,Suri,Female,Egypt,Muslim,Amir,Male,Nepal,Hindu,Raj,Male
France,3,True,North Africa,France,Christian,Pierre,Male,Nepal,Hindu,Rajesh,Male,Egypt,Muslim,Fatima,Female,Thailand,Budhist,Suri,Female
Nepal,3,True,North Africa,Thailand,Budhist,Somporn,Male,Germany,Christian,Klaus,Male,Egypt,Muslim,Amira,Female,Nepal,Hindu,Rajesh,Male
Egypt,2,True,Southeast Europe,Nepal,Hindu,Arun,Male,Greece,Christian,Helena,Female,Egypt,Muslim,Khalid,Male,Vietnam,Budhist,Mai,Female
South Africa,2,True,Southeast Asia,Nepal,Hindu,Kavi,Male,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amira,Female,South Africa,Christian,Willem,Male
Vietnam,3,True,North Africa,Vietnam,Budhist,Linh,Female,Italy,Christian,Marco,Male,Egypt,Muslim,Amira,Female,Nepal,Hindu,Pradeep,Male
Nepal,1,True,Southeast Asia,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amira,Female,Nigeria,Christian,Chidi,Male,Nepal,Hindu,Rajesh,Male
Vietnam,3,True,North Africa,France,Christian,Pierre,Male,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Karim,Male,Nepal,Hindu,Rajesh,Male
Nepal,3,False,South Asia,Egypt,Muslim,Karim,Male,Germany,Christian,Hans,Male,Nepal,Hindu,Priya,Female,Vietnam,Budhist,Minh,Female
India,3,True,North America,India,Hindu,Rajesh,Male,Sudan,Muslim,Amir,Male,Mexico,Christian,Elena,Female,Thailand,Budhist,Sura,Female
Mexico,4,False,North America,India,Hindu,Vikram,Male,Vietnam,Budhist,Mai,Female,Sudan,Muslim,Adil,Male,Mexico,Christian,Carlos,Male
Mexico,3,True,North Africa,Mexico,Christian,Carlos,Male,Nepal,Hindu,Rajesh,Male,Sudan,Muslim,Hassan,Female,Thailand,Budhist,Somchai,Female
Vietnam,3,True,South Asia,Sudan,Muslim,Ahmed,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Rajesh,Male,Mexico,Christian,Carlos,Male
Sudan,2,True,Southeast Asia,India,Hindu,Arun,Male,Thailand,Budhist,Suri,Female,Canada,Christian,Emma,Female,Sudan,Muslim,Khalid,Male
Canada,3,False,North America,Vietnam,Budhist,Minh,Male,India,Hindu,Priya,Female,Canada,Christian,Jack,Male,Sudan,Muslim,Omar,Male
Canada,1,False,North America,Canada,Christian,Emily,Female,Sudan,Muslim,Omar,Male,Nepal,Hindu,Priya,Female,Thailand,Budhist,Sak,Male
Canada,3,True,South Asia,Vietnam,Budhist,Linh,Female,Canada,Christian,Jacob,Male,Nepal,Hindu,Rajesh,Male,Sudan,Muslim,Omar,Male
Thailand,4,True,North America,India,Hindu,Raj,Male,Thailand,Budhist,Suda,Female,Sudan,Muslim,Omar,Male,United States of America,Christian,Emily,Female
India,3,True,North America,Vietnam,Budhist,Minh,Male,India,Hindu,Rajesh,Male,United States of America,Christian,Sarah,Female,Sudan,Muslim,Omar,Male
Thailand,4,False,Southeast Asia,United States of America,Christian,Jake,Male,Nepal,Hindu,Asha,Female,Sudan,Muslim,Omar,Male,Thailand,Budhist,Suri,Female
Sudan,3,True,Southeast Asia,Sudan,Muslim,Amir,Male,United States of America,Christian,Emily,Female,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male
Sweden,4,False,Northern Europe,India,Hindu,Ravi,Male,Thailand,Budhist,Sanya,Female,Sudan,Muslim,Omar,Male,Sweden,Christian,Erik,Male
Sweden,3,True,South Asia,Sweden,Christian,Erik,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Priya,Female,Sudan,Muslim,Omar,Male
Nepal,3,True,Southeast Asia,Nepal,Hindu,Raj,Male,Sweden,Christian,Elsa,Female,Thailand,Budhist,Somchai,Male,Sudan,Muslim,Omar,Male
Sweden,1,True,Southeast Asia,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Priya,Female,Sudan,Muslim,Amir,Male,Sweden,Christian,Erik,Male
Thailand,3,True,South Asia,Thailand,Budhist,Somchai,Male,United Kingdom,Christian,Emily,Female,India,Hindu,Priya,Female,Sudan,Muslim,Hassan,Male
United Kingdom,3,True,Southeast Asia,United Kingdom,Christian,Emma,Female,India,Hindu,Raj,Male,Vietnam,Budhist,Linh,Female,Sudan,Muslim,Malik,Male
Sudan,4,True,Northern Europe,Sudan,Muslim,Amir,Male,Thailand,Budhist,Siri,Female,Nepal,Hindu,Rajesh,Male,United Kingdom,Christian,Elizabeth,Female
United Kingdom,4,False,Northern Europe,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,Sudan,Muslim,Omar,Male,United Kingdom,Christian,Emily,Female
