location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
Thailand,4,True,Middle East,Thailand,Budhist,Suriya,Male,Greece,Christian,Eleni,Female,Nepal,Hindu,Anil,Male,Turkey,Muslim,Leyla,Female
Turkey,4,False,Middle East,Nepal,Hindu,Ayesha,Female,Thailand,Budhist,Kitt,Male,South Africa,Christian,Themba,Male,Turkey,Muslim,Leyla,Female
Italy,1,False,Southern Europe,Italy,Christian,Luca,Male,Turkey,Muslim,Ayla,Female,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Anaya,Female
Turkey,2,False,Middle East,Nigeria,Christian,Chidi,Male,Turkey,Muslim,Aylin,Female,Nepal,Hindu,Sita,Female,Thailand,Budhist,Arun,Male
Thailand,3,True,Middle East,Nepal,Hindu,Ramesh,Male,Thailand,Budhist,Suriya,Female,Turkey,Muslim,Leyla,Female,France,Christian,Francois,Male
Thailand,4,True,Western Europe,Nepal,Hindu,Arjun,Male,Thailand,Budhist,Niran,Male,Turkey,Muslim,Leyla,Female,Germany,Christian,Ingrid,Female
Turkey,4,True,Southeast Europe,Nepal,Hindu,Asha,Female,Vietnam,Budhist,Bao,Male,Turkey,Muslim,Kemal,Male,Greece,Christian,Elena,Female
Nepal,4,True,Southern Africa,Turkey,Muslim,Aydin,Male,Nepal,Hindu,Priya,Female,Vietnam,Budhist,Minh,Female,South Africa,Christian,Thandi,Male
Turkey,4,True,Southern Europe,Nepal,Hindu,Aarya,Female,Turkey,Muslim,Kemal,Male,Vietnam,Budhist,Linh,Female,Italy,Christian,Marco,Male
Nigeria,4,False,West Africa,Nepal,Hindu,Sita,Female,Turkey,Muslim,Ahmed,Male,Vietnam,Budhist,Linh,Female,Nigeria,Christian,Chidi,Male
Vietnam,3,False,Southeast Asia,France,Christian,Marcel,Male,Turkey,Muslim,Aylin,Female,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Nabin,Male
Nepal,2,False,South Asia,Turkey,Muslim,Samir,Male,Nepal,Hindu,Priya,Female,Vietnam,Budhist,Linh,Female,Germany,Christian,Hans,Male
India,2,False,South Asia,Algeria,Muslim,Amir,Male,India,Hindu,Anika,Female,Thailand,Budhist,Niran,Male,Mexico,Christian,Sofia,Female
Mexico,4,True,South Asia,Mexico,Christian,Carlos,Male,Vietnam,Budhist,Linh,Female,Algeria,Muslim,Amina,Female,India,Hindu,Raj,Male
Mexico,2,True,Southeast Asia,Mexico,Christian,Maria,Female,Thailand,Budhist,Anand,Male,Algeria,Muslim,Samira,Female,Nepal,Hindu,Kamal,Male
Algeria,3,False,North Africa,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Suresh,Male,Algeria,Muslim,Karim,Male,Mexico,Christian,Sofia,Female
India,4,True,Southeast Asia,Algeria,Muslim,Amir,Male,Canada,Christian,Claire,Female,India,Hindu,Raj,Male,Thailand,Budhist,Suriya,Female
Vietnam,3,True,South Asia,Algeria,Muslim,Amina,Female,Vietnam,Budhist,Bao,Male,India,Hindu,Arjun,Male,Canada,Christian,Claire,Female
Thailand,1,False,Southeast Asia,Thailand,Budhist,Arun,Male,Canada,Christian,Claire,Female,Algeria,Muslim,Samir,Male,Nepal,Hindu,Asha,Female
Algeria,4,True,South Asia,Vietnam,Budhist,Minh,Male,Algeria,Muslim,Amina,Female,Canada,Christian,Connor,Male,Nepal,Hindu,Priya,Female
Algeria,1,False,North Africa,Algeria,Muslim,Karim,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,United States of America,Christian,Claire,Female
Vietnam,1,True,North America,United States of America,Christian,Jack,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Ravi,Male,Algeria,Muslim,Samira,Female
United States of America,2,True,North Africa,United States of America,Christian,Emily,Female,Algeria,Muslim,Youssef,Male,Nepal,Hindu,Anil,Male,Thailand,Budhist,Suriya,Female
United States of America,2,True,South Asia,Algeria,Muslim,Amina,Female,Nepal,Hindu,Rajan,Male,United States of America,Christian,Edward,Male,Vietnam,Budhist,Linh,Female
India,4,False,South Asia,Thailand,Budhist,Anong,Female,Algeria,Muslim,Riad,Male,Sweden,Christian,Ingrid,Female,India,Hindu,Rajat,Male
Algeria,4,False,North Africa,India,Hindu,Arjun,Male,Sweden,Christian,Ingrid,Female,Vietnam,Budhist,Minh,Male,Algeria,Muslim,Amina,Female
Sweden,3,False,Northern Europe,Nepal,Hindu,Ramesh,Male,Algeria,Muslim,Leila,Female,Sweden,Christian,Erik,Male,Thailand,Budhist,Suda,Female
Vietnam,2,True,Northern Europe,Nepal,Hindu,Anaya,Female,Sweden,Christian,Lars,Male,Algeria,Muslim,Yasmine,Female,Vietnam,Budhist,Minh,Male
United Kingdom,2,False,Northern Europe,Thailand,Budhist,Aran,Male,United Kingdom,Christian,Emily,Female,India,Hindu,Raj,Male,Algeria,Muslim,Leila,Female
Algeria,2,False,North Africa,India,Hindu,Riya,Female,Algeria,Muslim,Amir,Male,United Kingdom,Christian,Grace,Female,Vietnam,Budhist,An,Male
Thailand,1,True,Northern Europe,United Kingdom,Christian,Oliver,Male,Thailand,Budhist,Ananya,Female,Algeria,Muslim,Samir,Male,Nepal,Hindu,Maya,Female
Nepal,4,True,Northern Europe,Nepal,Hindu,Sita,Female,Vietnam,Budhist,Minh,Male,Algeria,Muslim,Karim,Male,United Kingdom,Christian,Emily,Female
India,2,True,North Africa,India,Hindu,Aarti,Female,Algeria,Muslim,Samir,Male,Thailand,Budhist,Niran,Male,Australia,Christian,Emily,Female
Australia,2,True,South Asia,Vietnam,Budhist,Linh,Female,India,Hindu,Arjun,Male,Algeria,Muslim,Samira,Female,Australia,Christian,Jack,Male
Thailand,4,True,Oceania,Algeria,Muslim,Amir,Male,Thailand,Budhist,Suda,Female,Nepal,Hindu,Rajesh,Male,Australia,Christian,Claire,Female
Algeria,4,True,Oceania,Nepal,Hindu,Arjun,Male,Algeria,Muslim,Samira,Female,Vietnam,Budhist,Minh,Female,Australia,Christian,Bruce,Male
Papua New Guinea,4,True,South Asia,Papua New Guinea,Christian,Malia,Female,Algeria,Muslim,Karim,Male,Thailand,Budhist,Anong,Female,India,Hindu,Rajesh,Male
Vietnam,4,True,South Asia,Algeria,Muslim,Amir,Male,Papua New Guinea,Christian,Grace,Female,Vietnam,Budhist,Minh,Female,India,Hindu,Arjun,Male
Papua New Guinea,2,True,South Asia,Papua New Guinea,Christian,Mala,Female,Nepal,Hindu,Aryan,Male,Algeria,Muslim,Amir,Male,Thailand,Budhist,Suriya,Female
Algeria,4,True,Southeast Asia,Nepal,Hindu,Arjun,Male,Algeria,Muslim,Samira,Female,Papua New Guinea,Christian,Jacob,Male,Vietnam,Budhist,Linh,Female
India,2,False,South Asia,Thailand,Budhist,Arun,Male,India,Hindu,Priya,Female,Brazil,Christian,Diego,Male,Algeria,Muslim,Amina,Female
India,3,True,South America,Algeria,Muslim,Amir,Male,Vietnam,Budhist,Mai,Female,Brazil,Christian,Luca,Male,India,Hindu,Priya,Female
Brazil,1,False,South America,Brazil,Christian,Lucas,Male,Thailand,Budhist,Preecha,Male,Algeria,Muslim,Amina,Female,Nepal,Hindu,Sita,Female
Nepal,3,False,South Asia,Vietnam,Budhist,Minh,Female,Brazil,Christian,Lucas,Male,Nepal,Hindu,Sita,Female,Algeria,Muslim,Karim,Male
Thailand,2,True,North Africa,Colombia,Christian,Sofia,Female,Algeria,Muslim,Amir,Male,India,Hindu,Priya,Female,Thailand,Budhist,Suriya,Male
India,1,False,South Asia,India,Hindu,Aryan,Male,Colombia,Christian,Camila,Female,Vietnam,Budhist,Minh,Male,Algeria,Muslim,Amina,Female
Nepal,4,False,South Asia,Colombia,Christian,Miguel,Male,Thailand,Budhist,Suriya,Female,Algeria,Muslim,Aisha,Female,Nepal,Hindu,Raj,Male
Nepal,3,True,South America,Algeria,Muslim,Amir,Male,Nepal,Hindu,Sita,Female,Colombia,Christian,Diego,Male,Vietnam,Budhist,Linh,Female
Algeria,1,False,North Africa,Algeria,Muslim,Amir,Male,Georgia,Christian,Nino,Female,India,Hindu,Kavita,Female,Thailand,Budhist,Suriya,Male
India,3,False,South Asia,Algeria,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Priya,Female,Georgia,Christian,David,Male
Thailand,2,False,Southeast Asia,India,Hindu,Arun,Male,Thailand,Budhist,Niran,Female,Algeria,Muslim,Amira,Female,Greece,Christian,Kostas,Male
Algeria,2,False,North Africa,India,Hindu,Raj,Male,Algeria,Muslim,Amina,Female,South Africa,Christian,Peter,Male,Thailand,Budhist,Lek,Female
Algeria,2,True,Southern Europe,Thailand,Budhist,Suriya,Female,Italy,Christian,Marco,Male,Algeria,Muslim,Amina,Female,India,Hindu,Ravi,Male
Algeria,4,False,North Africa,Thailand,Budhist,Suriya,Female,India,Hindu,Arjun,Male,Nigeria,Christian,Chijioke,Male,Algeria,Muslim,Amina,Female
India,4,True,Western Europe,India,Hindu,Aarya,Female,Thailand,Budhist,Somchai,Male,Algeria,Muslim,Fatima,Female,France,Christian,Pierre,Male
Thailand,3,True,Western Europe,Algeria,Muslim,Amina,Female,India,Hindu,Raj,Male,Germany,Christian,Klaus,Male,Thailand,Budhist,Suda,Female
Algeria,4,True,South Asia,Algeria,Muslim,Aminah,Female,Greece,Christian,Theo,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Ravi,Male
South Africa,4,False,Southern Africa,Vietnam,Budhist,Hanh,Female,India,Hindu,Ravi,Male,Algeria,Muslim,Amina,Female,South Africa,Christian,Thabo,Male
Italy,3,True,Southeast Asia,India,Hindu,Raj,Male,Italy,Christian,Sofia,Female,Vietnam,Budhist,Linh,Female,Algeria,Muslim,Amir,Male
India,1,True,West Africa,Nigeria,Christian,Chike,Male,Algeria,Muslim,Amir,Male,Vietnam,Budhist,Minh,Female,India,Hindu,Asha,Female
Vietnam,3,False,Southeast Asia,France,Christian,Marc,Male,Algeria,Muslim,Leila,Female,Vietnam,Budhist,Minh,Male,India,Hindu,Priya,Female
Germany,3,True,North Africa,Germany,Christian,Klaus,Male,India,Hindu,Priya,Female,Algeria,Muslim,Ahmed,Male,Vietnam,Budhist,Linh,Female
Thailand,4,True,South Caucasus,Algeria,Muslim,Amir,Male,Thailand,Budhist,Suthida,Female,Nepal,Hindu,Arjun,Male,Georgia,Christian,Katarina,Female
Nepal,4,False,South Asia,Algeria,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Georgia,Christian,Ioseb,Male,Nepal,Hindu,Tara,Female
Thailand,2,True,North Africa,Greece,Christian,Alexios,Male,Algeria,Muslim,Layla,Female,Thailand,Budhist,Niran,Male,Nepal,Hindu,Sita,Female
South Africa,4,False,Southern Africa,Nepal,Hindu,Anjali,Female,Algeria,Muslim,Karim,Male,Thailand,Budhist,Suda,Female,South Africa,Christian,David,Male
Italy,4,True,North Africa,Italy,Christian,Lorenzo,Male,Nepal,Hindu,Sita,Female,Thailand,Budhist,Anong,Female,Algeria,Muslim,Amir,Male
Algeria,3,False,North Africa,Nigeria,Christian,Chijioke,Male,Nepal,Hindu,Sita,Female,Algeria,Muslim,Amir,Male,Thailand,Budhist,Niran,Female
France,1,False,Western Europe,France,Christian,Pierre,Male,Nepal,Hindu,Ramesh,Male,Algeria,Muslim,Amina,Female,Thailand,Budhist,Suriya,Female
Algeria,3,True,Western Europe,Algeria,Muslim,Karim,Male,Nepal,Hindu,Sita,Female,Germany,Christian,Hans,Male,Thailand,Budhist,Lila,Female
Greece,4,False,Southeast Europe,Vietnam,Budhist,Linh,Female,Algeria,Muslim,Amir,Male,Nepal,Hindu,Sita,Female,Greece,Christian,Nikos,Male
Vietnam,4,True,Southern Africa,Nepal,Hindu,Arjun,Male,Algeria,Muslim,Amina,Female,Vietnam,Budhist,Linh,Male,South Africa,Christian,Thabo,Male
Vietnam,2,False,Southeast Asia,Algeria,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Italy,Christian,Giorgio,Male,Nepal,Hindu,Maya,Female
Vietnam,3,False,Southeast Asia,Algeria,Muslim,Amal,Female,Nepal,Hindu,Rajiv,Male,Vietnam,Budhist,Lan,Male,Nigeria,Christian,Chika,Female
France,4,False,Western Europe,Algeria,Muslim,Amir,Male,Nepal,Hindu,Sita,Female,Vietnam,Budhist,Linh,Female,France,Christian,Pierre,Male
Germany,3,True,South Asia,Algeria,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raju,Male,Germany,Christian,Greta,Female
Mexico,3,False,North America,India,Hindu,Aarav,Male,Egypt,Muslim,Layla,Female,Mexico,Christian,Juan,Male,Thailand,Budhist,Nira,Female
Egypt,2,False,North Africa,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amir,Male,India,Hindu,Rani,Female,Mexico,Christian,Diego,Male
Egypt,3,False,North Africa,Mexico,Christian,Carlos,Male,Nepal,Hindu,Sita,Female,Egypt,Muslim,Ahmed,Male,Thailand,Budhist,Mali,Female
Egypt,3,True,North America,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Sajan,Male,Mexico,Christian,Diego,Male,Egypt,Muslim,Amal,Female
Egypt,2,False,North Africa,Thailand,Budhist,Arun,Male,Egypt,Muslim,Amina,Female,India,Hindu,Riya,Female,Canada,Christian,Jack,Male
Canada,1,True,North Africa,Egypt,Muslim,Amir,Male,Canada,Christian,Emily,Female,India,Hindu,Rohan,Male,Vietnam,Budhist,Linh,Female
Thailand,2,True,North America,Thailand,Budhist,Suriya,Male,Canada,Christian,Margaret,Female,Egypt,Muslim,Ali,Male,Nepal,Hindu,Maya,Female
Canada,3,True,South Asia,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amir,Male,Nepal,Hindu,Sita,Female,Canada,Christian,John,Male
Thailand,4,True,North America,India,Hindu,Priya,Female,Egypt,Muslim,Amir,Male,Thailand,Budhist,Suri,Male,United States of America,Christian,Katherine,Female
United States of America,3,True,Southeast Asia,United States of America,Christian,James,Male,Egypt,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male,India,Hindu,Priya,Female
Egypt,4,False,North Africa,Nepal,Hindu,Priya,Female,United States of America,Christian,Jack,Male,Thailand,Budhist,Suriya,Female,Egypt,Muslim,Amin,Male
United States of America,4,True,North Africa,Nepal,Hindu,Sita,Female,United States of America,Christian,Michael,Male,Vietnam,Budhist,Thien,Male,Egypt,Muslim,Layla,Female
Sweden,3,False,Northern Europe,Thailand,Budhist,Arin,Female,Egypt,Muslim,Tariq,Male,Sweden,Christian,Elin,Female,India,Hindu,Rohan,Male
Sweden,4,True,North Africa,Sweden,Christian,Ingrid,Female,India,Hindu,Raj,Male,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amir,Male
Nepal,2,True,Southeast Asia,Nepal,Hindu,Ram,Male,Thailand,Budhist,Suda,Female,Egypt,Muslim,Amina,Female,Sweden,Christian,Lars,Male
Vietnam,2,True,Northern Europe,Egypt,Muslim,Amina,Female,Sweden,Christian,Lars,Male,Nepal,Hindu,Sita,Female,Vietnam,Budhist,Thanh,Male
United Kingdom,4,True,North Africa,United Kingdom,Christian,Oliver,Male,India,Hindu,Aisha,Female,Thailand,Budhist,Somchai,Male,Egypt,Muslim,Layla,Female
Vietnam,4,False,Southeast Asia,United Kingdom,Christian,Alice,Female,India,Hindu,Raj,Male,Egypt,Muslim,Omar,Male,Vietnam,Budhist,Mai,Female
Egypt,4,True,Northern Europe,Thailand,Budhist,Niran,Male,Egypt,Muslim,Layla,Female,Nepal,Hindu,Sita,Female,United Kingdom,Christian,James,Male
Egypt,3,True,Southeast Asia,Nepal,Hindu,Asha,Female,United Kingdom,Christian,Thomas,Male,Vietnam,Budhist,Minh,Male,Egypt,Muslim,Layla,Female
Egypt,2,True,Oceania,India,Hindu,Arjun,Male,Australia,Christian,Emily,Female,Egypt,Muslim,Amina,Female,Thailand,Budhist,Kanya,Female
India,3,True,North Africa,Australia,Christian,Jack,Male,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amina,Female,India,Hindu,Raj,Male
Egypt,4,False,North Africa,Australia,Christian,Liam,Male,Thailand,Budhist,Mei,Female,Nepal,Hindu,Arjun,Male,Egypt,Muslim,Layla,Female
Australia,2,True,South Asia,Egypt,Muslim,Amir,Male,Nepal,Hindu,Sita,Female,Australia,Christian,Jack,Male,Vietnam,Budhist,Linh,Female
India,3,False,South Asia,Egypt,Muslim,Amina,Female,Thailand,Budhist,Suriya,Female,India,Hindu,Vikram,Male,Papua New Guinea,Christian,Noah,Male
Egypt,4,False,North Africa,Papua New Guinea,Christian,Luka,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Bao,Female,Egypt,Muslim,Amir,Male
Nepal,3,False,South Asia,Egypt,Muslim,Amir,Male,Papua New Guinea,Christian,Maria,Female,Nepal,Hindu,Sita,Female,Thailand,Budhist,Arun,Male
Nepal,1,False,South Asia,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Mai,Female,Papua New Guinea,Christian,Noah,Male,Egypt,Muslim,Amina,Female
Thailand,4,False,Southeast Asia,India,Hindu,Anaya,Female,Brazil,Christian,Lucas,Male,Egypt,Muslim,Karim,Male,Thailand,Budhist,Mali,Female
Egypt,4,False,North Africa,India,Hindu,Anika,Female,Brazil,Christian,Lucas,Male,Vietnam,Budhist,Minh,Female,Egypt,Muslim,Ahmed,Male
Nepal,4,False,South Asia,Egypt,Muslim,Omar,Male,Brazil,Christian,Sofia,Female,Thailand,Budhist,Arun,Male,Nepal,Hindu,Priya,Female
Nepal,4,True,Southeast Asia,Nepal,Hindu,Sita,Female,Brazil,Christian,Lucas,Male,Egypt,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male
Thailand,3,True,North Africa,India,Hindu,Arjun,Male,Colombia,Christian,Isabella,Female,Egypt,Muslim,Amir,Male,Thailand,Budhist,Sopa,Female
Colombia,2,True,Southeast Asia,Colombia,Christian,Maria,Female,Vietnam,Budhist,Linh,Female,India,Hindu,Arjun,Male,Egypt,Muslim,Samir,Male
Thailand,2,True,South America,Thailand,Budhist,Somchai,Male,Colombia,Christian,Isabella,Female,Egypt,Muslim,Amina,Female,Nepal,Hindu,Ramesh,Male
Nepal,3,False,South Asia,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amina,Female,Nepal,Hindu,Arjun,Male,Colombia,Christian,Diego,Male
Thailand,3,True,South Asia,Georgia,Christian,Nino,Female,Thailand,Budhist,Suriya,Male,India,Hindu,Arjun,Male,Egypt,Muslim,Layla,Female
Georgia,3,False,South Caucasus,India,Hindu,Aarav,Male,Egypt,Muslim,Amina,Female,Georgia,Christian,Michael,Male,Vietnam,Budhist,Linh,Female
India,4,True,Southeast Europe,Egypt,Muslim,Amir,Male,India,Hindu,Priya,Female,Thailand,Budhist,Suriya,Male,Greece,Christian,Eleni,Female
Egypt,4,True,South Asia,Thailand,Budhist,Niran,Male,South Africa,Christian,Thandi,Female,Egypt,Muslim,Amir,Male,India,Hindu,Priya,Female
Egypt,3,True,Southern Europe,India,Hindu,Anjali,Female,Thailand,Budhist,Somchai,Male,Italy,Christian,Luca,Male,Egypt,Muslim,Mariam,Female
India,4,False,South Asia,Thailand,Budhist,Arun,Male,Egypt,Muslim,Leila,Female,Nigeria,Christian,Chuks,Male,India,Hindu,Priya,Female
India,4,False,South Asia,France,Christian,Camille,Female,Egypt,Muslim,Asim,Male,Thailand,Budhist,Suriya,Female,India,Hindu,Aarav,Male
Thailand,2,True,North Africa,Germany,Christian,Klaus,Male,Egypt,Muslim,Amina,Female,Thailand,Budhist,Somchai,Male,India,Hindu,Priya,Female
Egypt,2,True,South Asia,Egypt,Muslim,Amir,Male,India,Hindu,Priya,Female,Greece,Christian,Nikolas,Male,Vietnam,Budhist,Linh,Female
India,2,True,Southern Africa,India,Hindu,Arjun,Male,South Africa,Christian,Thandi,Female,Egypt,Muslim,Amina,Female,Vietnam,Budhist,Bao,Male
Egypt,4,False,North Africa,India,Hindu,Aisha,Female,Vietnam,Budhist,Minh,Male,Italy,Christian,Luca,Male,Egypt,Muslim,Zainab,Female
Vietnam,3,False,Southeast Asia,India,Hindu,Priya,Female,Egypt,Muslim,Ahmed,Male,Vietnam,Budhist,Minh,Male,Nigeria,Christian,Ada,Female
India,4,True,Western Europe,India,Hindu,Ravi,Male,Egypt,Muslim,Amina,Female,Vietnam,Budhist,Linh,Female,France,Christian,Pierre,Male
Vietnam,4,True,Western Europe,India,Hindu,Aditi,Female,Egypt,Muslim,Amir,Male,Vietnam,Budhist,Thao,Female,Germany,Christian,Klaus,Male
Egypt,3,True,Southeast Asia,Egypt,Muslim,Karim,Male,Georgia,Christian,Elene,Female,Thailand,Budhist,Suriya,Male,Nepal,Hindu,Anjali,Female
Vietnam,1,True,South Caucasus,Georgia,Christian,Luka,Male,Nepal,Hindu,Sita,Female,Egypt,Muslim,Amir,Male,Vietnam,Budhist,Lan,Female
Nepal,3,False,South Asia,Egypt,Muslim,Amir,Male,Greece,Christian,Eleni,Female,Nepal,Hindu,Sandeep,Male,Thailand,Budhist,Chai,Female
Egypt,3,True,Southeast Asia,South Africa,Christian,Thandi,Female,Nepal,Hindu,Arjun,Male,Thailand,Budhist,Ploy,Female,Egypt,Muslim,Ahmed,Male
Thailand,3,False,Southeast Asia,Italy,Christian,Alessandro,Male,Egypt,Muslim,Amina,Female,Thailand,Budhist,Suriya,Male,Nepal,Hindu,Priya,Female
Egypt,4,True,South Asia,Nigeria,Christian,Chijioke,Male,Thailand,Budhist,Anong,Female,Egypt,Muslim,Amal,Male,Nepal,Hindu,Sita,Female
France,1,False,Western Europe,France,Christian,Antoine,Male,Nepal,Hindu,Aditi,Female,Egypt,Muslim,Amir,Male,Thailand,Budhist,Supha,Female
Nepal,4,False,South Asia,Thailand,Budhist,Suda,Female,Germany,Christian,Lukas,Male,Egypt,Muslim,Amina,Female,Nepal,Hindu,Ramesh,Male
Egypt,2,True,Southeast Europe,Nepal,Hindu,Arjun,Male,Greece,Christian,Eleni,Female,Egypt,Muslim,Ahmed,Male,Vietnam,Budhist,Linh,Female
South Africa,4,False,Southern Africa,Nepal,Hindu,Anil,Male,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Karim,Male,South Africa,Christian,Thandi,Female
Vietnam,4,True,South Asia,Vietnam,Budhist,Linh,Female,Italy,Christian,Marco,Male,Egypt,Muslim,Amina,Female,Nepal,Hindu,Rajan,Male
Nepal,4,False,South Asia,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amir,Male,Nigeria,Christian,Chinedu,Male,Nepal,Hindu,Priya,Female
Vietnam,1,True,Western Europe,France,Christian,Jacques,Male,Vietnam,Budhist,Lan,Female,Egypt,Muslim,Amina,Female,Nepal,Hindu,Rajiv,Male
Nepal,3,False,South Asia,Egypt,Muslim,Amir,Male,Germany,Christian,Elise,Female,Nepal,Hindu,Sajan,Male,Vietnam,Budhist,Mai,Female
India,2,True,North Africa,India,Hindu,Riya,Female,Sudan,Muslim,Amir,Male,Mexico,Christian,Diego,Male,Thailand,Budhist,Sita,Female
Mexico,4,False,North America,India,Hindu,Arjun,Male,Vietnam,Budhist,Mai,Female,Sudan,Muslim,Amir,Male,Mexico,Christian,Sofia,Female
Mexico,2,True,South Asia,Mexico,Christian,Ana,Female,Nepal,Hindu,Raj,Male,Sudan,Muslim,Amina,Female,Thailand,Budhist,Niran,Male
Vietnam,3,True,South Asia,Sudan,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Priya,Female,Mexico,Christian,Diego,Male
Sudan,4,False,North Africa,India,Hindu,Riya,Female,Thailand,Budhist,Somchai,Male,Canada,Christian,Evelyn,Female,Sudan,Muslim,Aamir,Male
Canada,3,False,North America,Vietnam,Budhist,Linh,Female,India,Hindu,Arjun,Male,Canada,Christian,Claire,Female,Sudan,Muslim,Amir,Male
Canada,3,True,South Asia,Canada,Christian,Owen,Male,Sudan,Muslim,Amal,Female,Nepal,Hindu,Sita,Female,Thailand,Budhist,Niran,Male
Canada,3,True,South Asia,Vietnam,Budhist,Linh,Female,Canada,Christian,Marcus,Male,Nepal,Hindu,Asha,Female,Sudan,Muslim,Tariq,Male
Thailand,3,True,North Africa,India,Hindu,Arjun,Male,Thailand,Budhist,Niran,Male,Sudan,Muslim,Amina,Female,United States of America,Christian,Sarah,Female
India,2,False,South Asia,Vietnam,Budhist,Minh,Male,India,Hindu,Aditi,Female,United States of America,Christian,Jake,Male,Sudan,Muslim,Fatima,Female
Thailand,4,False,Southeast Asia,United States of America,Christian,Emily,Female,Nepal,Hindu,Rajan,Male,Sudan,Muslim,Amina,Female,Thailand,Budhist,Somchai,Male
Sudan,2,True,North America,Sudan,Muslim,Amina,Female,United States of America,Christian,Michael,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raju,Male
Sweden,3,True,North Africa,India,Hindu,Aarav,Male,Thailand,Budhist,Kanya,Female,Sudan,Muslim,Amir,Male,Sweden,Christian,Linnea,Female
Sweden,1,False,Northern Europe,Sweden,Christian,Anders,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Aarav,Male,Sudan,Muslim,Amina,Female
Nepal,2,True,Northern Europe,Nepal,Hindu,Sita,Female,Sweden,Christian,Lars,Male,Thailand,Budhist,Nok,Female,Sudan,Muslim,Amir,Male
Sweden,1,True,Southeast Asia,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Arjun,Male,Sudan,Muslim,Fatima,Female,Sweden,Christian,Erik,Male
Thailand,2,True,Northern Europe,Thailand,Budhist,Somchai,Male,United Kingdom,Christian,Evelyn,Female,India,Hindu,Rajesh,Male,Sudan,Muslim,Amina,Female
United Kingdom,2,True,South Asia,United Kingdom,Christian,Oliver,Male,India,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female,Sudan,Muslim,Amina,Female
